Epoch,Model,train_loss_mean,train_loss_std,train_loss_min,train_loss_max,train_acc_mean,train_acc_std,train_acc_min,train_acc_max,train_auc_mean,train_auc_std,train_auc_min,train_auc_max,train_sens_mean,train_sens_std,train_sens_min,train_sens_max,train_spec_mean,train_spec_std,train_spec_min,train_spec_max,val_loss_mean,val_loss_std,val_loss_min,val_loss_max,val_acc_mean,val_acc_std,val_acc_min,val_acc_max,val_auc_mean,val_auc_std,val_auc_min,val_auc_max,val_sens_mean,val_sens_std,val_sens_min,val_sens_max,val_spec_mean,val_spec_std,val_spec_min,val_spec_max
11,Shallow,0.4072473183274269,0.005929635830632259,0.3983370264371236,0.4157877067724864,0.8170247395833332,0.004480377743251375,0.8087565104166666,0.8224283854166666,0.8969633909709431,0.0033383938601274214,0.8920209672715929,0.9017413875044175,0.8112990618281655,0.005248981321877667,0.8048224177256436,0.818359375,0.8227585888864407,0.012499623914234674,0.7991536458333334,0.8322981366459627,0.41314151883125305,0.02053897547723795,0.3785156309604645,0.44129039347171783,0.813375,0.012314879211750325,0.80125,0.836875,0.89301,0.011153333733424297,0.87775859375,0.9118695312499999,0.81325,0.012134661099511584,0.7975,0.835,0.8135,0.0154596248337403,0.79125,0.83875
12,Shallow,0.4036219552159309,0.009795267379837127,0.39062214146057767,0.4187162642677625,0.82080078125,0.005086881472817063,0.8147786458333334,0.8271484375,0.8985749106954847,0.005052749776840467,0.8908336594397668,0.9051976633281351,0.8164730974016289,0.008609565192362435,0.8057905009759271,0.8280130293159609,0.8251351524884918,0.0030732944763426106,0.8201110022853412,0.8294825903026358,0.410569953918457,0.018909261754236895,0.3781833350658417,0.436093732714653,0.8119999999999999,0.01289016097649677,0.8025,0.8375,0.8948204687500001,0.010434736013614724,0.8810093750000001,0.9127140625000001,0.8232500000000001,0.008895223437328596,0.81,0.83625,0.8007500000000001,0.020715332485866596,0.77625,0.83875
13,Shallow,0.3974386011560758,0.0066275981790283375,0.390919270614783,0.40968401233355206,0.82216796875,0.004347379173124105,0.8141276041666666,0.8268229166666666,0.9018513849395047,0.0036691029763257685,0.8950978974110366,0.9054531120525411,0.8191675435519921,0.0143770984252197,0.7934180514825676,0.8371261378413524,0.825144570723214,0.006465898204264918,0.8164928292046936,0.8347967479674797,0.40952726602554324,0.016859506684795564,0.3805073946714401,0.433284729719162,0.812875,0.011908505363814543,0.80125,0.835,0.8953739062500002,0.01011050765969337,0.8824351562500001,0.9136125,0.82725,0.02184319115880282,0.80375,0.8625,0.7985,0.019176808910765116,0.76125,0.81625
14,Shallow,0.39507839183012644,0.008520899609683136,0.3846290906270345,0.4068654427925746,0.826171875,0.0061263678098227815,0.8175455729166666,0.8347981770833334,0.9031799834082042,0.0044407836638049826,0.8973258227587619,0.9083102755196802,0.8259632082351128,0.007688243605234968,0.8119101854864953,0.8343118069145466,0.8263883370749951,0.008369986900821583,0.8171129980404964,0.8421395955642531,0.4084898501634598,0.0201824365071498,0.37265193462371826,0.4343713968992233,0.814125,0.011474155742362893,0.80125,0.835625,0.8963387500000002,0.011150740943272985,0.8825703125,0.916403125,0.8115,0.01263427876849326,0.79,0.82875,0.8167500000000001,0.02851096280380582,0.77375,0.86
15,Shallow,0.3921470964948336,0.011216747412834762,0.3767770826816559,0.4082937811811765,0.82646484375,0.006153463164255185,0.8175455729166666,0.8336588541666666,0.9044309697221466,0.005800214929801851,0.8959856982745804,0.9123451351955345,0.8252818247623284,0.01001149728822389,0.8129285014691479,0.8391403451644416,0.8276380929693756,0.008407460914830417,0.8112593556784901,0.833820188250568,0.4054246872663498,0.02051563420008578,0.37264199554920197,0.43401357531547546,0.8167500000000001,0.013666793698596625,0.803125,0.84125,0.89819265625,0.010177470350454243,0.8840023437500001,0.91472265625,0.80475,0.016074047405678513,0.785,0.82875,0.82875,0.02673948391424188,0.795,0.8725
16,Shallow,0.3873401443163554,0.007646012124068307,0.37713082879781723,0.3997579539815585,0.8273763020833333,0.0041041451855402195,0.8216145833333334,0.833984375,0.9070566729957765,0.003939564600781432,0.9003774251483745,0.9122364616937235,0.829734816720572,0.010561091172870763,0.8111002921129503,0.8385518590998043,0.8250196994735521,0.00613541841910166,0.8148631029986962,0.8321906627489389,0.40362889468669894,0.020639603987593805,0.37034934759140015,0.43354344367980957,0.818875,0.013814620877896025,0.799375,0.8425,0.8994631250000001,0.010971552664554565,0.8844304687500001,0.9179937500000002,0.8227499999999999,0.025290808607080963,0.7875,0.85875,0.8150000000000001,0.025519600310349697,0.775,0.84875
17,Shallow,0.3859401350220044,0.006990472632549649,0.37439614286025363,0.3946976338823636,0.8295572916666668,0.005562883418628632,0.8240559895833334,0.83984375,0.907696102308224,0.003597928751386488,0.9029170615591458,0.9135850120651676,0.8314861725706022,0.009803424283170006,0.816910569105691,0.845554834523037,0.8276288912693334,0.006886737540017178,0.8210560625814863,0.8377321603128055,0.40163424611091614,0.022181263237946613,0.36650052666664124,0.4285529851913452,0.8171249999999999,0.013787449002625555,0.803125,0.8425,0.8997109374999999,0.011396385567534428,0.88672890625,0.9184742187500001,0.8125,0.021549361939509945,0.79125,0.84,0.82175,0.020518284528683175,0.7925,0.845
18,Shallow,0.38058789223432543,0.006952539479131502,0.36993153889973956,0.38942763954401016,0.83271484375,0.003323502348463581,0.8274739583333334,0.8365885416666666,0.9102761348867127,0.0035348705038421454,0.905856175513392,0.9158150528017903,0.8341813093309176,0.0035609226795563984,0.8285063455906281,0.837573385518591,0.8312525002324198,0.006261139692778611,0.8248862897985705,0.8416938110749186,0.3997523128986359,0.02160382484701244,0.3645347058773041,0.42884306609630585,0.821125,0.014691621762079233,0.809375,0.849375,0.90106171875,0.010941991042253192,0.88738359375,0.9195992187499998,0.81225,0.024230662392926875,0.78875,0.8575,0.8300000000000001,0.013393095235978864,0.805,0.84125
19,Shallow,0.3769638140996297,0.006718916886334524,0.37024664630492526,0.38686736424763996,0.8361328125,0.005157630812588103,0.82763671875,0.8439127604166666,0.9121888845380361,0.00338714851164413,0.9068530862385671,0.9154585612047016,0.837485974347832,0.005741691736067443,0.8307892172783371,0.8467557874144115,0.8347862611299087,0.006152131853251936,0.8244698205546492,0.8410789730256744,0.39896475672721865,0.022444373635781167,0.36438602209091187,0.4238691031932831,0.8172499999999999,0.01477222901257626,0.8025,0.845,0.901626875,0.010960740482905027,0.88893359375,0.91856015625,0.81275,0.017073371078963884,0.7875,0.83125,0.82175,0.026816506110975753,0.78,0.85875
20,Shallow,0.3717796226342519,0.006526031945984493,0.364309864739577,0.37987686196962994,0.8365559895833334,0.003613721116244254,0.83203125,0.8421223958333334,0.9145076682719259,0.0031757850743147987,0.9106506310635785,0.9182790523744415,0.8356643941146853,0.0019300045754550472,0.8320287018917156,0.8374142997061704,0.8374345280801201,0.008435245994430678,0.8276872964169381,0.8521767381416504,0.39783780574798583,0.02387945266474548,0.3593476861715317,0.43357014656066895,0.821125,0.017492855684535923,0.7975,0.851875,0.9028470312500001,0.012155777027270524,0.8852046875000001,0.922153125,0.82075,0.028761954036539333,0.7725,0.8625,0.8215,0.02944698626345319,0.775,0.8625
21,Shallow,0.3700069079796473,0.007209516165460275,0.3607105289896329,0.38055502126614255,0.8373697916666666,0.00606849763508991,0.8299153645833334,0.8458658854166666,0.915315358439156,0.003649560741272437,0.9098900791485656,0.9200244292106559,0.8356884172952839,0.009209674632466724,0.824845929289653,0.8523358379614505,0.8390593524033123,0.0054814051153154126,0.8309996743731684,0.845230369889682,0.3957751542329788,0.019202626287082976,0.36178188025951385,0.42121903598308563,0.8212499999999998,0.011659223816361029,0.808125,0.843125,0.9039192187499999,0.009227489191925873,0.891884375,0.9199507812499998,0.8049999999999999,0.018891135487312565,0.78125,0.8375,0.8375,0.013086252328302378,0.82125,0.85625
22,Shallow,0.3639339466889699,0.006209838108208287,0.356965367992719,0.3732166513800621,0.8421223958333333,0.003996091416516651,0.8346354166666666,0.8466796875,0.9181704976499632,0.002958907467051145,0.9137059075662264,0.9217106948122125,0.8399170587515435,0.007724181464092586,0.8301825293350718,0.8509599739668077,0.8443234514868294,0.008448437519815727,0.8349071963529795,0.856631989596879,0.39501377642154695,0.021640850902880267,0.35443930327892303,0.41753627359867096,0.8262500000000002,0.013538140566562327,0.8125,0.851875,0.9042979687500001,0.010525715134923742,0.8925093749999999,0.9237671875,0.82,0.024005207768315603,0.78875,0.86125,0.8324999999999999,0.016937384685954307,0.80125,0.85125
23,Shallow,0.36277370452880864,0.006781397150186761,0.3507116287946701,0.37001990526914597,0.840625,0.005729906438981287,0.8326822916666666,0.8492838541666666,0.9186190135426552,0.003231529468127165,0.9148801654171226,0.9243113729688858,0.8404454324350846,0.008017968941121837,0.8306792330191746,0.8518880208333334,0.8408056359951006,0.004937784048260107,0.8318269851517108,0.8466796875,0.392738139629364,0.018282793120634997,0.3593381494283676,0.4151170253753662,0.8287500000000001,0.01309818689742973,0.815625,0.853125,0.9054109374999999,0.009164972354662047,0.8950695312499999,0.9223617187500001,0.8355,0.019114784853615296,0.815,0.86875,0.8220000000000001,0.010682930309610776,0.80875,0.8375
24,Shallow,0.3559553215901057,0.007444718993785846,0.3467564408977826,0.3686482111612956,0.84580078125,0.003849688153208402,0.8408203125,0.85009765625,0.9219429661266243,0.0035348617146247104,0.916014529764188,0.9263695968337982,0.8422856264676468,0.0033677918059291045,0.8387622149837134,0.8484552845528456,0.8493092536003248,0.0053538811409303225,0.842875731945348,0.8576062277002919,0.3939075589179993,0.020782907485487834,0.3555109351873398,0.4133990406990051,0.823625,0.012256375891755262,0.810625,0.845625,0.9053131249999999,0.009858059507624127,0.8957398437499999,0.9234499999999999,0.8327500000000001,0.01799999999999998,0.805,0.855,0.8145,0.026535353775670685,0.78625,0.8475
25,Shallow,0.35282244632641474,0.007682255471197076,0.3430519973238309,0.3640771334369977,0.8468424479166666,0.002670461497655423,0.8416341145833334,0.8486328125,0.9231764900155521,0.0033402709257966063,0.9181361381260079,0.9274259854260254,0.8480853960512427,0.00690911052100571,0.8407166123778501,0.8590538336052203,0.8456005380432812,0.005784398083004121,0.8379343942838584,0.854959349593496,0.39090165197849275,0.022949669702274852,0.3509497791528702,0.41787607967853546,0.8238749999999999,0.013034809166228714,0.811875,0.84875,0.9063509375000001,0.010654602860237231,0.89454375,0.9247421875,0.8160000000000001,0.01541914394510927,0.795,0.83625,0.8317500000000001,0.024220342689565705,0.8,0.86125
26,Shallow,0.3540577421585719,0.006994907670256856,0.3457608347137769,0.3647804136077563,0.8478841145833333,0.0055773413850071256,0.837890625,0.8528645833333334,0.9226691939573838,0.0031674720267909455,0.9179254085058653,0.926084970838561,0.8439476887537168,0.006562880274066674,0.8330626826891848,0.8533724340175953,0.8518230280029373,0.007000327073980818,0.8427406199021207,0.8631921824104235,0.39069025218486786,0.02185884587256363,0.3492220640182495,0.4098414033651352,0.828,0.01351734996217825,0.8175,0.85375,0.9063390625000001,0.010511418619135963,0.89604921875,0.9257296875,0.8074999999999999,0.023412069536886328,0.78875,0.8525,0.8484999999999999,0.010440306508910554,0.82875,0.85875
27,Shallow,0.34646024505297346,0.008302257762867544,0.3374963030219078,0.3599558522303899,0.84931640625,0.0060457553401923,0.8400065104166666,0.8583984375,0.926054017202204,0.0037384864155384687,0.9199396754823244,0.930021399503133,0.8419460991000559,0.009122629812847147,0.8269545305855414,0.8522359040829552,0.8566796995625277,0.005138556223421586,0.8518639633747548,0.866231647634584,0.3920551031827927,0.014983974113719382,0.3645062744617462,0.4083896726369858,0.8286250000000001,0.009506576670915753,0.8175,0.84625,0.9068462500000001,0.00823418118842123,0.8976460937499999,0.92037890625,0.8255000000000001,0.024781545553092525,0.8,0.86875,0.8317500000000001,0.017811513130556865,0.805,0.855
28,Shallow,0.3431569750110309,0.005774350577756684,0.33606262256701785,0.350143738090992,0.85380859375,0.006021167574254054,0.84521484375,0.8640950520833334,0.9274000727136373,0.002456195460741631,0.9246494817089195,0.9303282510176782,0.8508191826806225,0.0067979796715447,0.8417289567760806,0.8619572261827608,0.8568143065216475,0.008375505047022334,0.8425684485006519,0.8662524525833878,0.3868920892477036,0.019113056833098913,0.35311123728752136,0.40763239562511444,0.830125,0.01391042774324355,0.815,0.85625,0.9090892187499999,0.008695221773448466,0.90051328125,0.9244570312499999,0.82725,0.019290541723860435,0.80375,0.85875,0.833,0.018466185312619395,0.8025,0.85375
29,Shallow,0.34185221592585247,0.008667287173143162,0.3319224367539088,0.356259989241759,0.8531575520833334,0.004836367652180439,0.8448893229166666,0.8600260416666666,0.9280080397545089,0.003847422793964483,0.9213461911577414,0.9320851673911063,0.8508528837508278,0.009883606090948602,0.8391290217744556,0.8680781758957655,0.8554682070782281,0.0049268424183206636,0.8506684056080861,0.8638879843699121,0.3836610734462738,0.022652380515512147,0.3443724513053894,0.4052545875310898,0.8306249999999998,0.01399218531895569,0.815625,0.85625,0.9098228125000001,0.010526414069570984,0.8998859375000001,0.927746875,0.8254999999999999,0.013615248804190096,0.8025,0.845,0.83575,0.02236906345826755,0.8025,0.8675
30,Shallow,0.3387926126519839,0.010114554857435521,0.32306791345278424,0.35273592670758563,0.8537434895833332,0.007124073823514315,0.8478190104166666,0.8673502604166666,0.9292670283607831,0.00443392299411798,0.9234049368752255,0.9362437973033932,0.8461141798462721,0.0033879434768689294,0.8421565443325755,0.8522764493940387,0.8613486481166894,0.011239792281833189,0.8494939601697682,0.8822387576835975,0.3888318777084351,0.01997176082214872,0.35618720948696136,0.41288386285305023,0.8324999999999999,0.01420827223838281,0.82125,0.86,0.9098434375,0.008329406893017855,0.9022609374999999,0.9241984375,0.8227500000000001,0.03861994303465505,0.7775,0.875,0.8422500000000002,0.033581989220413985,0.7825,0.885
31,Shallow,0.3344386801123619,0.010542907763118795,0.3196902200579643,0.3464016243815422,0.8556640625,0.006893360013239961,0.8478190104166666,0.86767578125,0.9312448793845437,0.0043127445862284905,0.9262811373363203,0.9371556630549512,0.8518190933048728,0.010507932602610483,0.8405608086077601,0.8693532661683457,0.8595020198264042,0.005205483218649882,0.8504733920992491,0.8659928268666449,0.3878873586654663,0.023750942320478852,0.3462919145822525,0.4154698997735977,0.8293750000000001,0.015527193886855405,0.81625,0.859375,0.9101868750000002,0.009646116894511437,0.9005093749999998,0.927475,0.82,0.03260559767892622,0.77875,0.865,0.8387499999999999,0.028646553021262434,0.785,0.8625
32,Shallow,0.33015518287817636,0.006535887911229185,0.32207999875148136,0.34137241790692013,0.8581705729166668,0.0045194672895334815,0.8528645833333334,0.8662109375,0.9328943186840728,0.0028426363966123874,0.9278955826578483,0.9363727406599249,0.8528602701228405,0.008977269275349616,0.846304135460762,0.8697205977907733,0.8634802610645416,0.0027741649133369234,0.8585397653194263,0.8663849154746424,0.3873451441526413,0.019209071184485477,0.3534485101699829,0.4125822186470032,0.827375,0.012756125979308922,0.813125,0.849375,0.9101914062500001,0.00854380093540506,0.9011015625,0.92536953125,0.813,0.02965004215848606,0.78875,0.87,0.84175,0.017421251390184335,0.82125,0.86375
33,Shallow,0.32899337758620584,0.006841978139182828,0.3237145294745763,0.34235671410957974,0.85869140625,0.005330397433600079,0.84912109375,0.8650716145833334,0.9334482883167545,0.0028026571756794494,0.9280059445755747,0.9357039859923783,0.853383110454709,0.007128591167316149,0.8396871945259042,0.8598373983739838,0.8640072805357673,0.006702210572560528,0.8576083414793092,0.8741030658838878,0.388560825586319,0.020871865882801648,0.356447234749794,0.41105788946151733,0.8307499999999999,0.012756125979308917,0.8175,0.854375,0.91080890625,0.00956604938978124,0.9016867187500001,0.92688125,0.818,0.0371449862027165,0.79125,0.89125,0.8434999999999999,0.01956399754651386,0.8175,0.86875
34,Shallow,0.3282506828506788,0.00741918181255611,0.31865739325682324,0.3386978829900424,0.859375,0.005416768390971904,0.849609375,0.865234375,0.9338144215086711,0.00308184558406538,0.9293811511337652,0.9379382071435572,0.8509919729991428,0.008486376856445084,0.8421737715587374,0.8627642276422764,0.8677388492293279,0.006485238239503603,0.8570498209052426,0.8771530711732207,0.3894812434911728,0.011061071083042712,0.36919496953487396,0.40298646688461304,0.8323750000000001,0.009901073174156403,0.820625,0.850625,0.9109482812499999,0.007267720823394186,0.90201484375,0.92342734375,0.834,0.0340532670972992,0.795,0.89375,0.8307499999999999,0.022228922600971916,0.8075,0.86875
35,Shallow,0.32170685976743696,0.010722456009579443,0.308698241909345,0.3389722580711047,0.8629557291666666,0.0055002425939829945,0.8548177083333334,0.87158203125,0.9364994629791408,0.004431244650053005,0.9293372405926162,0.9419521755642362,0.8648670898004609,0.005841204090292006,0.8574206092028516,0.8740234375,0.8610426754897471,0.008537877054532713,0.8495921696574225,0.8724656638325703,0.3919249951839447,0.020704648799999524,0.35628001391887665,0.4160483181476593,0.8307500000000001,0.014670335715313416,0.8125,0.8575,0.90963125,0.008816216816473958,0.9004453124999999,0.92419140625,0.8365,0.031892397213129024,0.8,0.88875,0.825,0.025787593916455267,0.7825,0.85375
36,Shallow,0.31736611972252526,0.006761422966175091,0.30845847477515537,0.32630620648463565,0.865625,0.0041273166303633976,0.8605143229166666,0.8722330729166666,0.9381533197820888,0.0026950120830866557,0.9348378044706039,0.9417204265298236,0.8626385403503075,0.007549209849931514,0.851743238840013,0.8740644321509925,0.8686049416335748,0.0069239147690943375,0.8549070753179002,0.8734959349593496,0.3905588358640671,0.02086489026893787,0.35603412985801697,0.41541458666324615,0.8306250000000001,0.009228014412645882,0.8225,0.848125,0.9107696875,0.007962473131454876,0.9007031249999999,0.9237546875,0.8172499999999999,0.03412660252647485,0.77625,0.86625,0.844,0.027150046040476602,0.795,0.86875
37,Shallow,0.3170103232065837,0.009458994726885496,0.30416110903024673,0.33068404346704483,0.8647135416666666,0.0068121796978887865,0.85498046875,0.8740234375,0.9381158050791274,0.0038165577856382692,0.9325830671522353,0.943168013963511,0.8567137189445502,0.009790689022362619,0.8440755208333334,0.8696219035202086,0.8726974382177766,0.004206511778381742,0.8658854166666666,0.8784135240572172,0.3844383120536804,0.014447082704441602,0.3596232086420059,0.39760957658290863,0.834875,0.008527528950405247,0.826875,0.85125,0.9123214062499999,0.006360826070628026,0.9051734375,0.92255703125,0.82925,0.016136139563104925,0.80875,0.85125,0.8404999999999999,0.022285084698066532,0.81,0.865
38,Shallow,0.3109358926614125,0.00879271351110175,0.29614141831795376,0.3229256694515546,0.8685221354166668,0.006745746795306547,0.8592122395833334,0.8800455729166666,0.9406020372671993,0.003369478796713931,0.9358475363189281,0.9461479308650851,0.8635405734863364,0.011128705696446846,0.8516108037748129,0.8798171129980406,0.8735083374069685,0.007165741194170392,0.8663188783827844,0.8837512211006187,0.39447410106658937,0.026632317188791905,0.3454650044441223,0.42064762115478516,0.833625,0.015306248723968924,0.8225,0.86375,0.9106264062499999,0.009438363803080298,0.90145390625,0.9280031249999999,0.8352499999999999,0.026213069259436242,0.79375,0.8725,0.8320000000000001,0.0234600724636562,0.7975,0.86
39,Shallow,0.3105443745851517,0.008582022141199385,0.29997846235831577,0.3235493103663127,0.8667643229166666,0.006776465005671505,0.8551432291666666,0.8753255208333334,0.9407845113579055,0.0033175317460136353,0.9357388857999701,0.9448248548956653,0.8608519556096652,0.008273227438804365,0.8511612692181878,0.8722710980775497,0.8726714760332721,0.006973008779237419,0.859086491739553,0.8783739837398374,0.38898893594741824,0.02442507770059811,0.3469153642654419,0.40972381830215454,0.8348749999999999,0.012920429559422532,0.816875,0.85625,0.91051625,0.0099850910761409,0.8986828124999999,0.9271617187500001,0.8412499999999999,0.015103807466993188,0.82125,0.86625,0.8285,0.02275412050596548,0.79125,0.84625
40,Shallow,0.3082614287734031,0.00860210724043005,0.29847775399684906,0.3228353410959244,0.8689778645833334,0.00578658490710652,0.85888671875,0.8758138020833334,0.9416151191050419,0.00348226419333373,0.9357547310164878,0.9456811855647163,0.8636235883023637,0.009978707705784356,0.8516949152542372,0.8794556059624109,0.8743255004117334,0.008706050957717199,0.8608752449379491,0.8881664499349805,0.3881958067417145,0.020180378488027683,0.35439321398735046,0.4054931402206421,0.8345,0.011788500752852316,0.825,0.855,0.9114953124999999,0.007322088898657609,0.9035914062499999,0.9237835937500002,0.8180000000000002,0.02923610781208744,0.77125,0.85875,0.851,0.025179356624028332,0.8175,0.88125
