Epoch,Model,train_loss_mean,train_loss_std,train_loss_min,train_loss_max,train_acc_mean,train_acc_std,train_acc_min,train_acc_max,train_auc_mean,train_auc_std,train_auc_min,train_auc_max,train_sens_mean,train_sens_std,train_sens_min,train_sens_max,train_spec_mean,train_spec_std,train_spec_min,train_spec_max,val_loss_mean,val_loss_std,val_loss_min,val_loss_max,val_acc_mean,val_acc_std,val_acc_min,val_acc_max,val_auc_mean,val_auc_std,val_auc_min,val_auc_max,val_sens_mean,val_sens_std,val_sens_min,val_sens_max,val_spec_mean,val_spec_std,val_spec_min,val_spec_max
31,Deep,0.5219738552967707,0.008728175469048818,0.5098936532934507,0.535932461420695,0.7821289062499999,0.003099464353819708,0.7770182291666666,0.78662109375,0.8275145649553703,0.0066260188161354735,0.8185359927435951,0.8388008593673425,0.8155987791172021,0.04043955913650138,0.7762987012987013,0.8660162601626016,0.7486107170827015,0.040857868396166924,0.7,0.7931707317073171,0.6164072692394257,0.023260815755939586,0.5745850205421448,0.6350965201854706,0.6762499999999999,0.05014821781479377,0.61,0.73375,0.8347207812499999,0.02359155076463751,0.804671875,0.8685234374999999,0.97875,0.01389694210968732,0.965,0.9975,0.37374999999999997,0.11406686635478332,0.2225,0.5025
32,Deep,0.518844512104988,0.0073525050170461835,0.5119985590378443,0.5331536332766215,0.77998046875,0.004987378614877157,0.7736002604166666,0.7869466145833334,0.8309333757494723,0.007500580433242428,0.8250083711447699,0.8455629348754883,0.7941658052953968,0.04757102203818071,0.7342430149447693,0.8615635179153095,0.7658427900723142,0.04377823750728867,0.6951854261548471,0.8131115459882583,0.6190149366855622,0.03748457731851498,0.5537568628787994,0.6645678281784058,0.677875,0.05318981340444804,0.615625,0.77125,0.83967265625,0.01934987734260421,0.81672734375,0.87045625,0.9795,0.012908330643425567,0.95625,0.995,0.37625000000000003,0.11850105484762574,0.23625,0.58625
33,Deep,0.5168890327215194,0.005919487049774949,0.5093566253781319,0.5241559818387032,0.7795572916666667,0.005560216008540664,0.7726236979166666,0.7892252604166666,0.8338787169482684,0.004890621421903446,0.8284959611358601,0.8430735881423636,0.7990823901144886,0.03397356461775931,0.7481215289121202,0.8496583143507973,0.7600158276954723,0.03588131566497016,0.7118202539889287,0.8040869283165748,0.6281908392906189,0.01629711139893113,0.6077516973018646,0.65566286444664,0.658875,0.024923006439833868,0.626875,0.691875,0.8453025000000001,0.011809486567926887,0.8266992187500002,0.862178125,0.9834999999999999,0.007474958193863027,0.97625,0.99625,0.33425000000000005,0.056333826427822205,0.2575,0.40375
34,Deep,0.5157863631844521,0.006810587749450096,0.5074851041038831,0.5238775884111723,0.7756510416666667,0.0029969138766885186,0.771484375,0.78076171875,0.8336453877918908,0.007389542882023007,0.8240416628696283,0.8457586444548714,0.7813599156559894,0.047933344324704134,0.7243966079582518,0.8380579993483219,0.7698421945995041,0.046530292049389535,0.7235772357723578,0.8271604938271605,0.5898564994335175,0.02446227126190543,0.5501697361469269,0.6245564222335815,0.6905000000000001,0.05172704805031891,0.615625,0.753125,0.85157875,0.017276064246511964,0.8288023437500001,0.880465625,0.96975,0.018764994004795196,0.9375,0.99,0.41125,0.12053785712380985,0.24125,0.56875
35,Deep,0.5123830889662107,0.004448328634158079,0.505533350010713,0.5192582855621973,0.7818359375,0.0035993243490013644,0.7783203125,0.7882486979166666,0.8359108421483501,0.002936496290831644,0.8337402219313361,0.8416869234241584,0.793297311271208,0.03673728970347181,0.7427073090789905,0.8513337670787248,0.7703093921372336,0.03559081133066839,0.7110749185667753,0.8134497251859036,0.5915441989898682,0.040191884975377526,0.5188994705677032,0.6410927176475525,0.707,0.06055782360686357,0.65875,0.811875,0.8521206250000001,0.01621108059123592,0.8299093750000001,0.87474296875,0.9467500000000001,0.058205455070809285,0.83125,0.98375,0.46725000000000005,0.17582733007129464,0.335,0.7925
36,Deep,0.5136993383367856,0.00791270644278616,0.5029245764017105,0.5238775114218394,0.7869140625,0.005133949632515885,0.77978515625,0.7950846354166666,0.8359393283641504,0.008186243013977277,0.8206772292381637,0.8437502218623212,0.8064548395678504,0.03620158426566519,0.7652628142344107,0.850828729281768,0.7673192285004389,0.04125326181669403,0.7173133355070102,0.824732229795521,0.6165933609008789,0.04878710090477617,0.5307958424091339,0.6827877461910248,0.6924999999999999,0.06577898600617069,0.631875,0.81375,0.84417015625,0.023615989525728034,0.8139828125000002,0.87994765625,0.9522499999999999,0.07259648751833658,0.8075,0.9975,0.43274999999999997,0.20168570846740727,0.26625,0.82
37,Deep,0.5088962574799856,0.006554548154078904,0.5009955912828445,0.5195467794934908,0.78798828125,0.004273631102155294,0.78125,0.7932942708333334,0.8375861187500933,0.005932498354669783,0.8272150684844414,0.8442686268567517,0.803911866037987,0.025088767806706713,0.7795945062132112,0.8475073313782991,0.7720676849975432,0.027022583851258976,0.7317073170731707,0.8068697342838627,0.5723627090454102,0.03049216575777874,0.5319715738296509,0.6080749928951263,0.727125,0.05970186345500449,0.65125,0.8025,0.8500189062500001,0.019426113666595808,0.8300015624999999,0.885203125,0.9397500000000001,0.061701904346624516,0.82375,0.99375,0.5145,0.1740969557459291,0.30875,0.78125
38,Deep,0.5066018775105476,0.006140329825914095,0.4957118009527524,0.5124752173821131,0.7858072916666667,0.00753142941702206,0.7770182291666666,0.7952473958333334,0.8370746566516722,0.004014459455825281,0.8298101763450523,0.8408276311502118,0.7918453391154074,0.04620155020514151,0.7184655396618985,0.8519362186788155,0.7797858994802276,0.04744141456470779,0.7020514490394009,0.8402868318122555,0.5573660731315613,0.032368582958923954,0.5081067085266113,0.5957538187503815,0.752375,0.060708576412233574,0.674375,0.833125,0.8569182812499999,0.016295575860550412,0.8350734375,0.88450546875,0.9035,0.08120729647020639,0.77875,0.99125,0.60125,0.19884038825148176,0.3575,0.8425
39,Deep,0.5029880697528522,0.002985337331800983,0.4991839329401652,0.5065910493334135,0.78720703125,0.008809895255998094,0.7722981770833334,0.7998046875,0.8384021859745042,0.003344112840224264,0.8334418412091082,0.8432596358468413,0.7830731441142623,0.045502161876274275,0.7214611872146118,0.8406878650227125,0.79119190284509,0.034838672571951335,0.736120182887002,0.8327379019162066,0.5582230865955353,0.028574993488502797,0.5208175778388977,0.5849103331565857,0.7450000000000001,0.05347166305623942,0.68,0.81,0.8591953125,0.015245920360754991,0.8397953125,0.8813624999999999,0.9339999999999999,0.04922778686880002,0.84375,0.97875,0.5559999999999999,0.15122706437671796,0.38125,0.77
40,Deep,0.5027278885245323,0.006187409366081268,0.49113429586092633,0.5094488884011904,0.7864583333333333,0.002593974194418836,0.783203125,0.78955078125,0.8399497795821638,0.0036415198654523723,0.8348562316264884,0.8461118796568619,0.785474257039443,0.04112025457243153,0.7381960273526539,0.8391631252043151,0.7875124306151742,0.03942720645236336,0.7299837925445705,0.8333875691506671,0.5763967156410217,0.034172450880879356,0.5207822620868683,0.6167023181915283,0.71925,0.05365311034786332,0.649375,0.80375,0.8482425000000001,0.014818818607166663,0.8271359375,0.8678640625,0.93025,0.0854378429034816,0.76,0.98375,0.5082500000000001,0.18480665572430016,0.315,0.8475
